,user,text
9,jtimberlake,@firstwefeast @nardwuar Doot Doola Doot Doo
10,jtimberlake,I’m not sure why I did this and I’ma let y’all finish but I didn’t touch that water or that milk once and I would l… https://t.co/JjMFbEs1h4
11,jtimberlake,Everything you need know about the making of the #TrollsWorldTour soundtrack coming up in 15 minutes on @applemusic… https://t.co/v7IBKrUsl7
12,jtimberlake,"DON’T SLACK🤘@AndersonPaak @AnnaKendrick47 @Trolls 
https://t.co/Xsjp5vOjbP https://t.co/8Z7flns3WW"
13,jtimberlake,"On set for DON’T SLACK, playing everything but DON’T SLACK 🤣 Just tryin’ to bring some joy.... Video is finally out… https://t.co/vZlWdkoi4t"
14,jtimberlake,Ask me anything... I'm answering one week from today. @MostRequestLive @AskAnythingChat with @OnAirRomeo &amp;… https://t.co/Rm7UEGgAgK
15,jtimberlake,#TrollsWorldTour comes out 4/10... and I’ll be on @MostRequestLive doing an @iHeartRadio @AskAnythingChat when it r… https://t.co/DJmzoqaiu4
16,jtimberlake,"Link below if you're looking for ways to donate or volunteer in your own community. Stay healthy, stay calm, and he… https://t.co/MCMUXrnTjt"
17,jtimberlake,".@TheEllenShow you’re the kindest, sweetest, most generous, and most love-spreading. ALSO, you got moves🕺🏼💯

... Sp… https://t.co/K06kEA8vnm"
18,jtimberlake,"#NewMusicDaily @AppleMusic 
https://t.co/XSiX3iBvu1 https://t.co/D3xYnyLWuE"
19,jtimberlake,We made a song 🤘🤘🤘 DON’T SLACK for #TrollsWorldTour is out right now...@AndersonPaak @Trolls… https://t.co/XbNdkn019K
20,jtimberlake,💎💎💎 https://t.co/Im3bfvpIzj
21,jtimberlake,🙏🏼🙏🏼🙏🏼 https://t.co/dgSo6vEFVM
22,jtimberlake,🤘 https://t.co/EqORiMlQSH
23,jtimberlake,#tinydiamond @Trolls https://t.co/eQNcp8JVMw
24,jtimberlake,Devastated for this city so many of my friends and family call home. But Tennesseans are some of the strongest peop… https://t.co/mL728RLAvT
25,jtimberlake,"Turn-up to “The Other Side (from Trolls World Tour)” on @SpotifyDE 💎 

https://t.co/4Cu15sCN1b https://t.co/hVapwTYU9G"
26,jtimberlake,🙏🏼 https://t.co/SEgtGaCeiZ
27,jtimberlake,🙌🏼 https://t.co/jvk5ZbSAds
28,jtimberlake,Samoas vs Thin Mints... FOOD FOR THOUGHT. https://t.co/7pDL18A8Hm
29,jtimberlake,@MTV @sza 🙌🏼
30,jtimberlake,💎💎💎 https://t.co/0WNw6VySa2
31,jtimberlake,💯 https://t.co/JgPCXvka1p
32,jtimberlake,💎💎💎 https://t.co/kbz2RlkpC2
33,jtimberlake,“The Other Side” is officially out and I’m SO excited for you to hear the World Premiere of my new song with @sza o… https://t.co/hE4v7MOZJj
34,jtimberlake,TURN THIS UP 💎 @sza https://t.co/92lCo6j5PA https://t.co/fbFrtSNXIX
35,jtimberlake,countdown @sza @Trolls 11am EST https://t.co/MmMpx5RqNh https://t.co/KB2osx7vLe
36,jtimberlake,@VirginRadioTO @sza @iHeartRadioCA 🙌🏼💎💎💎
37,jtimberlake,"THE OTHER SIDE OUT NOW 💎
https://t.co/hYqCGSZwGm

Video dropping 8am PT/ 11am ET https://t.co/DEBgRQ3Tzf"
38,jtimberlake,🔥 @sza https://t.co/92lCo6j5PA https://t.co/kwTZB8Nw7b
39,jtimberlake,🙏🏼 @MeekMill https://t.co/JEt36P4eoL
40,jtimberlake,#believechallenge @MeekMill @LILBUCKDALEGEND https://t.co/q3Dz0jYpRU
41,jtimberlake,"#TROLLSWORLDTOUR 🤘
Volume up 📶 @sza @Trolls https://t.co/N36SACCGf8"
42,jtimberlake,"That’s a long list. I wanted to show it to you guys before anyone else, so HERE YOU GO. #TrollsWorldTour is coming… https://t.co/BDFnCdqpnA"
43,jtimberlake,#TrollsWorldTour 🤘 @Trolls https://t.co/KosBpp8xn6
44,jtimberlake,Well played. https://t.co/fh7ALmJlZg
0,KimKardashian,If you sign up to the @SKIMS early access list you can get access to all product an hour before it launches to the… https://t.co/S30fvw76EE
1,KimKardashian,You’re going to love these with the robe!!! It’s so cozy 🤍 https://t.co/2WM321lcYj
2,KimKardashian,🤍 https://t.co/vqL4yV59RV
3,KimKardashian,It’s a must!! You’re going to love this new color 🤍 https://t.co/0UurXqB9PP
4,KimKardashian,".@SKIMS Cozy — everyone’s favorite loungewear styles! Available now in sizes XXS - 5X in 3 new colors: Aqua, Camel,… https://t.co/4qmSbkgNQG"
5,KimKardashian,BACK IN STOCK: @SKIMS Cozy — everyone’s favorite loungewear styles! Available now in sizes XXS - 5X in 3 new colors… https://t.co/FPxStH6bUj
6,KimKardashian,💔 #JusticeForGeorgeFloyd https://t.co/cFazgClwNe
7,KimKardashian,FAM https://t.co/RHDz5wZJr3
8,KimKardashian,New @SKIMS COZY collection out tomorrow! https://t.co/6ZiLSfBfDP
9,KimKardashian,Hindsight’s 2020 https://t.co/lNBEibMicG
10,KimKardashian,"Happy Birthday @ScottDisick!!! We have so many memories together. You are such an amazing father, brother and frien… https://t.co/cp4Yr0vZXg"
11,KimKardashian,OMG I cant with these two 😍 https://t.co/7oCpqVqUJ7
12,KimKardashian,OMG these two ❤️❤️ Stormi x Chi ❤️❤️ https://t.co/ntb6aqBCV4
13,KimKardashian,"6 years down; forever to go 

Until the end https://t.co/9prc4ElGXC"
14,KimKardashian,Join the waitlist now to receive early access to shop. Shot by @RuthHogben1 over FaceTime
15,KimKardashian,"COMING SOON: @SKIMS Cozy Collection, everyone’s favorite loungewear. Available in sizes XXS - 5X in 3 new colors: A… https://t.co/TQ3PF4xGrH"
16,KimKardashian,"It’s true.. He IS the best kept secret. Happy #NationalBrothersDay and congrats on your new show, @KirbyJenner is o… https://t.co/LHWseRjYrl"
17,KimKardashian,https://t.co/diDhyA4yvL
18,KimKardashian,OMG 65 million followers on twitter!!!!!! Thank you so much everyone! I love you!
19,KimKardashian,🤍 https://t.co/hmSXiGaoQW
20,KimKardashian,🔥🔥🔥🤍🤍🤍 https://t.co/gxNrkNPVhX
21,KimKardashian,🏋️‍♂️ https://t.co/mRI0Do1z5b
22,KimKardashian,Quarantine Workout https://t.co/bJ3HS8O2oU
23,KimKardashian,👏🏼👏🏼👏🏼 https://t.co/ygTMunR8MN
24,KimKardashian,🤍 https://t.co/3AdxguXihw
25,KimKardashian,I hope you enjoy this collection! https://t.co/EI6daORzO6
26,KimKardashian,🤍 https://t.co/cR3JqFNGps
27,KimKardashian,You are going to love this collection! The Summer Mesh Brief has been my go to 🤍 https://t.co/yqNFarHfjN
28,KimKardashian,It’s sooooo funny! I can’t wait for people to see this! https://t.co/lBAJlR82e8
29,KimKardashian,Summer Mesh collection just dropped https://t.co/Qsy51Sl2Sd https://t.co/7IF1o5Aveh
30,KimKardashian,All dressed up with nowhere to go https://t.co/YFxUb2Bmmh
31,KimKardashian,The @skims Summer Mesh Collection is launching tomorrow! Available in 5 colors and in sizes XXS - 4X. Shop Summer M… https://t.co/KJeSy4DZrw
32,KimKardashian,Checkout the interview I did with @itsjasonflom as we discuss the case of Julius Jones. Listen to @WrongConviction… https://t.co/EjRYEteYaT
33,KimKardashian,Checkout the interview I did with @itsjasonflom as we discuss the case of Julius Jones. Listen to @WrongConviction… https://t.co/Hr1s1oSKK9
34,KimKardashian,Checkout the interview I did with @itsjasonflom as we discuss the case of Julius Jones. Listen to @WrongConviction… https://t.co/5dwPFZEXSA
35,KimKardashian,✨ https://t.co/j7jDKdddKI
36,KimKardashian,I shot this myself on photo booth — Coming soon: @SKIMS Summer Mesh. Available in 5 colors and in sizes XXS - 4X on… https://t.co/togbwcYTXj
37,KimKardashian,I shot this myself on photo booth — Coming soon: @SKIMS Summer Mesh — a collection of easy and effortless pieces ma… https://t.co/VPdhVMO1fc
38,KimKardashian,My blonde hair was just a wig. Cleaning out my closet and doing @skims fittings today https://t.co/C0Lui4RBNA
39,KimKardashian,Unfortunately our @skims face masks have sold out today but we’re working with our local partner in LA to produce m… https://t.co/d3N3iH7HdV
40,KimKardashian,Shop @SKIMS Face Masks in 5 shades of Nudes at https://t.co/Qsy51Sl2Sd. https://t.co/BxyieouxJG
41,KimKardashian,NOW AVAILABLE: @SKIMS Seamless Face Masks in 5 colors at https://t.co/Qsy51Sl2Sd. Buy 4 for $25 now and enjoy free… https://t.co/53Si0LuYPC
42,KimKardashian,My day 1 https://t.co/feYc31bGB0
43,KimKardashian,".@the_mhcoalition wants to end the stigma against mental health conditions. It is important, now more than ever, th… https://t.co/iwbALUZPDR"
44,KimKardashian,BEST NEWS EVER!!!!!! https://t.co/KDU0odZbGc
45,KimKardashian,🤍 https://t.co/eXtpmKKbu8
46,KimKardashian,📷 @voguemagazine https://t.co/6uVpl3aAkj
47,KimKardashian,💛💛💛🔥🔥🔥 https://t.co/CLLMfjaAK5
48,KimKardashian,Just a message to say I love you guys all so much! 💚💛🧡❤️ https://t.co/ybBXfnA8Bx
49,KimKardashian,"JUST RESTOCKED: @SKIMS Solutionwear. Whether the desire is to enhance, smooth, lift or sculpt, SKIMS Solutionwear p… https://t.co/4WpEiz1knE"
50,KimKardashian,🤍 https://t.co/xoQ5xHfxdv
51,KimKardashian,💋 https://t.co/cSgoMGn4t8
52,KimKardashian,"Tropical vibes 🌴 🦜 
I’m wearing @kkwbeauty 90s Supermodel Lip Liner, 90s Supermodel Matte Lipstick, KKW x Winnie Se… https://t.co/2vR3XgonQj"
53,KimKardashian,This is so powerful. Thank you @REFORM for reminding us that we’re all human. #AnswerTheirCall https://t.co/iOJmUJb1fb
54,KimKardashian,🖤 https://t.co/TyAUj6JOJQ
55,KimKardashian,My baby Psalm turns 1 years old today!!!!!! Psalmy you complete our family. You make everything perfect. I love you… https://t.co/PIFtj548mb
56,KimKardashian,I live for sentimental gifts so thank you Alfred Garcia for making my mom super happy this Mother’s Day! I couldn’t… https://t.co/xiFTISz4UO
57,KimKardashian,I was so excited when I found the wedding photographer who shot her and my dads wedding  back in 1978. I purchased… https://t.co/rk4khyXeS1
58,KimKardashian,Early Mother’s Day appreciation post for my mom! I found this pic and this is not long after having her 4th child!!… https://t.co/bmsNevqeGI
59,KimKardashian,I miss my sisters ✨ https://t.co/w9mEY0lNFa
60,KimKardashian,Fishnet Print Hair by @ChrisAppleton1 Make Up @HrushAchemyan https://t.co/sBwbcLPITD
61,KimKardashian,sandy fishnet print hair on the beach late night https://t.co/Eok9RxR8RB
62,KimKardashian,👀 https://t.co/HJpJmD6NJY
63,KimKardashian,Please sign this petition so that charges will be filed and justice for Ahmaud Arbery's family can be served… https://t.co/ZI6BUTMctQ
64,KimKardashian,"If you guys are looking for a last minute Mother’s Day gift, my @KKWFRAGRANCE Digital Gift Cards are perfect and de… https://t.co/af5rdVF6ig"
65,KimKardashian,Besties! 💗 https://t.co/1i8QG59e8o
66,KimKardashian,OMG HAHAHAHA!!!😂 https://t.co/os5FM4hYj4
67,KimKardashian,🤎 https://t.co/bOM8FN8K4U
68,KimKardashian,I love this edit! Love this song!!! https://t.co/2hZlimbpwv
69,KimKardashian,WOW!!!!!! Looks so good! https://t.co/f5htmiCcCq
70,KimKardashian,💛 https://t.co/oEpBDhKkqk
71,KimKardashian,☀️ https://t.co/A3IeC4R6xW
72,KimKardashian,I love this! thank you! https://t.co/H9MaVH2z8v
73,KimKardashian,✨ https://t.co/PGFu67xVhX
74,KimKardashian,Love you @fitgurlmel!!! https://t.co/n3CgF7dPmp
75,KimKardashian,Sunbeams https://t.co/XbLve6D109
76,KimKardashian,Venomousss https://t.co/ybc8Q1u7yD
0,ArianaGrande,"#justiceforGeorgeFloyd

text FLOYD to 55156
@colorofchange 

to put pressure on DA Mike Freeman to charge and arres… https://t.co/qNqmcHknfo"
1,ArianaGrande,https://t.co/OYyjExqodV https://t.co/WDAZy4Ptfr
2,ArianaGrande,@ladygaga @joangrande omg
3,ArianaGrande,so excited. love u more mama. https://t.co/yvp3VuIFFB
4,ArianaGrande,https://t.co/1ZvnksjOJi
5,ArianaGrande,i love himmmmmmmmm 🥰 https://t.co/PKqqxojqs9
6,ArianaGrande,https://t.co/OYyjExqodV mood https://t.co/LEXsv6XwUX
7,ArianaGrande,i think so. or just @joangrande alone. https://t.co/bqTUtDTUqP
8,ArianaGrande,parched @ladygaga #rainonme 🌧https://t.co/OYyjExqodV @weatherchannel https://t.co/gTXGWQ31zf
9,ArianaGrande,we love u UK :) thank u https://t.co/3gUgCwI9tt
10,ArianaGrande,also rain on me makes me so mf happy @ladygaga thank u
11,ArianaGrande,"and just wanted to say thank u for everything
u make this life so fun
i can’t wait to perform for u again and see u… https://t.co/M3GlmrbYzc"
12,ArianaGrande,"hello
i miss and love u all so much"
13,ArianaGrande,same https://t.co/ZC42Y4xX0Q
14,ArianaGrande,"rain on me 🤍@ladygaga
https://t.co/OYyjEx8Nmn https://t.co/0u4puucvFE"
15,ArianaGrande,https://t.co/2UaRCWLmf2
16,ArianaGrande,#rainonme music video out now on @ladygaga’s vevo 🌧 https://t.co/1rE088dZyk https://t.co/lSZeFwD97l
17,ArianaGrande,"1 hour 🌧 #rainonme music video
https://t.co/9ZPovAZNWW https://t.co/l5hYVoalUU"
18,ArianaGrande,MY ANGEL https://t.co/X9kuRQWqRW
19,ArianaGrande,"she then held my hand and invited me into the beautiful world of chromatica and together, we got to express how bea… https://t.co/NOxU4fWeIW"
20,ArianaGrande,"one time ..... i met a woman who knew pain the same way i did... who cried as much as i did, drank as much wine as… https://t.co/uNCmng3Iwx"
21,ArianaGrande,"rain on me 🌧 @ladygaga out now 🖤 music video tomorrow at ten am pst / one pm est 🧚🏼‍♂️ 

https://t.co/OYyjEx8Nmn https://t.co/uG3vnRV52V"
22,ArianaGrande,https://t.co/l1i62zqtZ2
23,ArianaGrande,https://t.co/AYbSiyZosl
24,ArianaGrande,really emotional day okay wish i could hug u rn @ladygaga #onehour #rainonme
25,ArianaGrande,"this isn’t real but fuck me i love it so much. i love u, u incredible, unstoppable woman @ladygaga 🤍one hour !… https://t.co/WYbKnwYAIn"
26,ArianaGrande,three hrs #rainonme https://t.co/nQsjh92Eka 🤍
27,ArianaGrande,four https://t.co/wXHnm2rlUG
28,ArianaGrande,always https://t.co/wHX7jv8R9f
29,ArianaGrande,five hours !!! #rainonme @ladygaga https://t.co/25VCpNnGlu
30,ArianaGrande,“gotta live my truth not keep it bottled in... so i don’t lose my mind” 🤍☁️🌑🌬🌧 seven hrs #rainonme
31,ArianaGrande,thank u pop / dancing queen mama https://t.co/6ItJFJwfOK
32,ArianaGrande,nine hrs @ladygaga #rainonme https://t.co/BCNH4XU88L
33,ArianaGrande,woaaah @ladygaga https://t.co/ygcihnQaF7
34,ArianaGrande,"i love u so much more. nothing could stop us before either, we just had to realize it ! i’m so excited ☁️ thank u🤍… https://t.co/uKP3ZmN1a7"
35,ArianaGrande,"⛈ tonight ⛈
rain on me @ladygaga https://t.co/HuvqfxpXik"
36,ArianaGrande,love u
37,ArianaGrande,u really have no idea https://t.co/DBHJrDxGvG
38,ArianaGrande,"really means a lot to me 
love u all more than u know https://t.co/qNZd57ZvNA"
39,ArianaGrande,love &amp; appreciate u so so much my angel friend https://t.co/O3rHP2hKCu
40,ArianaGrande,🤍🥺 https://t.co/sfazoWQxPM
41,ArianaGrande,https://t.co/xcQ6RlhUh6
42,ArianaGrande,https://t.co/Tr7hrGUQnm
43,ArianaGrande,"⛈ teardrops on my face ⛈
rain on me 5/22 @ladygaga https://t.co/BeJFTGGO5a"
44,ArianaGrande,love u most https://t.co/9KYHX5bwfw
45,ArianaGrande,https://t.co/UMxSKOnU6N
46,ArianaGrande,🤍 https://t.co/DRZ6EZYqZP
47,ArianaGrande,⛈ rain on me ⛈ may 22 @ladygaga https://t.co/adhIRdQFYs
48,ArianaGrande,limited amount of signed singles by me &amp; justin :) available til midnight https://t.co/fBvTUjrT9w @justinbieber https://t.co/BK8YdYxQPh
49,ArianaGrande,🏹🤍
50,ArianaGrande,🥺 https://t.co/5d0BHHOcOT
51,ArianaGrande,HAHAHAHAHAHAHAH https://t.co/hehqhlVQTW
52,ArianaGrande,jesus christ 😭😭😭😭 https://t.co/2iCW8Hf3mr
53,ArianaGrande,hello same https://t.co/9LgxPY8hRe
54,ArianaGrande,@successfvI don’t get me wrong. it is so much fun to watch u all fight for it and i appreciate u sm. u are the fier… https://t.co/7I2BRSnr5G
0,realDonaldTrump,Thank you Cowboys. See you in New Mexico! https://t.co/aCRJeskUA8
1,realDonaldTrump,He looks better! https://t.co/qzxn6Svlpc
2,realDonaldTrump,"Who else gave the less than elite (We are the elite. We know how to WIN!) 260 great new Federal Judges, 2 SCJ’s, Lo… https://t.co/jpRpfqtmFg"
3,realDonaldTrump,Texas Supreme Court: Lack of immunity to COVID-19 alone not enough to vote by mail https://t.co/rAZVRF4nkj  Big win… https://t.co/bzGmvbW7hk
4,realDonaldTrump,Big Tech is doing everything in their very considerable power to CENSOR in advance of the 2020 Election. If that ha… https://t.co/1EDtmMBdk5
5,realDonaldTrump,https://t.co/xz1FUpr6p0
6,realDonaldTrump,https://t.co/cYPjbISml3
7,realDonaldTrump,"""He is arguably the greatest president in our history.” Thank you @LouDobbs! https://t.co/6dfy0yxu9l"
8,realDonaldTrump,....I have asked for this investigation to be expedited and greatly appreciate all of the work done by local law en… https://t.co/MnqkOQBW3t
9,realDonaldTrump,"At my request, the FBI and the Department of Justice are already well into an investigation as to the very sad and… https://t.co/6aGUcyGy3Q"
10,realDonaldTrump,"If the FISA Bill is passed tonight on the House floor, I will quickly VETO it. Our Country has just suffered throug… https://t.co/zOoGeoMzc2"
11,realDonaldTrump,Thank you to @NASA and @SpaceX for their hard work and leadership. Look forward to being back with you on Saturday!
12,realDonaldTrump,WARRANTLESS SURVEILLANCE OF AMERICANS IS WRONG!
13,realDonaldTrump,Twitter has now shown that everything we have been saying about them (and their other compatriots) is correct. Big action to follow!
14,realDonaldTrump,"The Radical Left Lamestream Media, together with their partner, the Do Nothing Democrats, are trying to spread a ne… https://t.co/qzpIwrJGvt"
15,realDonaldTrump,"Psycho Joe Scarborough is rattled, not only by his bad ratings but all of the things and facts that are coming out… https://t.co/q598R8n1PU"
16,realDonaldTrump,"We pass 15,000,000 Tests Today, by far the most in the World. Open Safely!"
17,realDonaldTrump,"We are acting as a police force, not the fighting force that we are, in Afghanistan. After 19 years, it is time for… https://t.co/IVKuPRrcZF"
18,realDonaldTrump,OBAMAGATE MAKES WATERGATE LOOK LIKE SMALL POTATOES!
19,realDonaldTrump,"New papers make CLEAR that the Obama Administration SPIED, in an unprecedented manner, on the Trump Campaign and be… https://t.co/Em3cXcUm1B"
20,realDonaldTrump,"We have informed both India and China that the United States is ready, willing and able to mediate or arbitrate the… https://t.co/t5cenR7qkp"
21,realDonaldTrump,....happen again. Just like we can’t let large scale Mail-In Ballots take root in our Country. It would be a free f… https://t.co/3qZCMy52Rs
22,realDonaldTrump,"Republicans feel that Social Media Platforms totally silence conservatives voices. We will strongly regulate, or cl… https://t.co/2Z5Yb4iJbA"
23,realDonaldTrump,Former CBS Reporter One Of The First ‘To Identify Myself As A Target of Illegal Spying Under Obama Admin’ https://t.co/JlqGygcWYq
24,realDonaldTrump,"Congratulations to author Nick Adams on the @simonschuster publication of your new book, “Trump and Churchill, Defe… https://t.co/iIyayqnMdM"
25,realDonaldTrump,"The Failing @nytimes, winner of @PulitzerPrizes for its totally flawed coverage of the illegal Russia Witch Hunt, d… https://t.co/mTVu1amcrt"
26,realDonaldTrump,"Great News: The boring but very nasty magazine, The Atlantic, is rapidly failing, going down the tubes, and has jus… https://t.co/vNyg0uwRSk"
27,realDonaldTrump,"....Twitter is completely stifling FREE SPEECH, and I, as President, will not allow it to happen!"
28,realDonaldTrump,".@Twitter is now interfering in the 2020 Presidential Election. They are saying my statement on Mail-In Ballots, wh… https://t.co/cdSr6B9kWi"
29,realDonaldTrump,I hope all Republican House Members vote NO on FISA until such time as our Country is able to determine how and why… https://t.co/WzKfyviPxs
30,realDonaldTrump,....A total double standard. The only thing the Dems have going for them is their very close relationship with the… https://t.co/4Wrqpb91qp
31,realDonaldTrump,"Didn’t Obama, whose Administration has now been caught cold illegally spying on the Trump campaign, recently also g… https://t.co/W8lySc5odj"
32,realDonaldTrump,"How brilliant are our FARMERS? Thank you @lgutwein99_31, real talent! #MAGA https://t.co/mtzbqUFd1V"
33,realDonaldTrump,"....One person lost to this invisible virus is too much, it should have been stopped at its source, China, but I ac… https://t.co/uOu11jLhkC"
34,realDonaldTrump,"For all of the political hacks out there, if I hadn’t done my job well, &amp; early, we would have lost 1 1/2 to 2 Mill… https://t.co/hIHdnxIqf7"
35,realDonaldTrump,"We made most Governors look very good, even great, by getting them the Ventilators, unlimited Testing, and supplies… https://t.co/CWRAhuqYlV"
36,realDonaldTrump,"Stock Market up BIG, DOW crosses 25,000. S&amp;P 500 over 3000. States should open up ASAP. The Transition to Greatness… https://t.co/LXkEMEAT4L"
37,realDonaldTrump,"....about whether or not Joe could have done such a horrible thing? Maybe or maybe not, but I find Joe to be a tota… https://t.co/wNcYHAJRJb"
38,realDonaldTrump,"The opening of a Cold Case against Psycho Joe Scarborough was not a Donald Trump original thought, this has been go… https://t.co/ySXTGULiOO"
39,realDonaldTrump,"Sean Parnell is an American Hero. Conor Lamb has proven to be an American fraud, and a puppet for Crazy Nancy Pelos… https://t.co/0aQK5gvTFj"
40,realDonaldTrump,"....living in the state, no matter who they are or how they got there, will get one. That will be followed up with… https://t.co/SvXc52LTlG"
41,realDonaldTrump,There is NO WAY (ZERO!) that Mail-In Ballots will be anything less than substantially fraudulent. Mail boxes will b… https://t.co/les5rPlDLQ
42,realDonaldTrump,Joe Biden’s handling of the H1N1 Swine Flu was a complete and total disaster. Even polls on the matter were terrible!
43,realDonaldTrump,https://t.co/Ng5SIjmUAa
44,realDonaldTrump,"Great reviews on our handling of Covid 19, sometimes referred to as the China Virus. Ventilators, Testing, Medical… https://t.co/qEOscd77SW"
45,realDonaldTrump,Nobody in 50 years has been WEAKER on China than Sleepy Joe Biden. He was asleep at the wheel. He gave them EVERYTH… https://t.co/6MZFaswDKn
46,realDonaldTrump,"Sleepy Joe Biden (mostly his reps.) went crazy when I banned, in late January, people coming in from China. He call… https://t.co/MhGYsCVh7Y"
47,realDonaldTrump,"I have zero interest in moving the Republican National Convention to Doral in Miami, as falsely reported by the Fak… https://t.co/LiuyJbdGch"
48,realDonaldTrump,https://t.co/UQ4lBP1nor
49,realDonaldTrump,"....Hawaii in a big, fully loaded 747, to play. What did that do to the so-called Carbon Footprint? He also played… https://t.co/70jeGA4Lnq"
50,realDonaldTrump,"....3 months and, if I waited 3 years, they would do their usual “hit” pieces anyway. They are sick with hatred and… https://t.co/Iwgr16dS0n"
51,realDonaldTrump,"Some stories about the fact that in order to get outside and perhaps, even a little exercise, I played golf over th… https://t.co/yEli8hOQYA"
52,realDonaldTrump,https://t.co/8fvJRDJREz
53,realDonaldTrump,https://t.co/U02F9CL0je
54,realDonaldTrump,"TRANSITION TO GREATNESS! Get ready, it is already happening again!"
55,realDonaldTrump,HAPPY MEMORIAL DAY!
56,realDonaldTrump,"...to find, with all of the jobs and economic development it brings, another Republican National Convention site. T… https://t.co/JZToZBOW0B"
57,realDonaldTrump,"...made by many thousands of enthusiastic Republicans, and others, to head to beautiful North Carolina in August. T… https://t.co/3SNpyTcamz"
58,realDonaldTrump,"...full attendance in the Arena. In other words, we would be spending  millions of dollars building the Arena to a… https://t.co/ag7L9WQDwx"
59,realDonaldTrump,"I love the Great State of North Carolina, so much so that I insisted on having the Republican National Convention i… https://t.co/MsLYBTHN1U"
60,realDonaldTrump,MAKE AMERICA GREAT AGAIN!
0,TheEllenShow,The L.A. Regional Food Bank is incredible. They’re helping so many families in need right now. https://t.co/gwih7a18eF
1,TheEllenShow,"Jennifer Aniston, come over and watch a #Friends marathon with me. @HBOMax is here!"
2,TheEllenShow,A brand-new episode of #momsplaining is here with the bells of the ball – @KristenBell and @LakeBell! Watch more on… https://t.co/NXM9mZbBUB
3,TheEllenShow,Happy #BikeMonth! It should also be Helmet Month. https://t.co/vRENou0F1J
4,TheEllenShow,".@JKCorden recovered from his eye surgery, and the first thing he wanted to see was me. https://t.co/eZPfdy5RSx"
5,TheEllenShow,"Listen to the voices of the people closest to a tragedy, then use your voice to lift theirs. #GeorgeFloyd #SayHisName"
6,TheEllenShow,"You answered #WhatImDoingFirst after the quarantine, and these were too good not to read on TV. https://t.co/rVBJzWyTyD"
7,TheEllenShow,"Who doesn’t love a #TikTokTuesday starring Will Smith, @DerekHough, @KChenoweth, and @TerryCrews? https://t.co/3NozfwxbGB"
8,TheEllenShow,There’s nothing better than starting your week on a Tuesday with a laugh from the spectacularly hilarious… https://t.co/pRHe8kOntG
9,TheEllenShow,"If you haven’t seen @SarahCpr’s videos on the internet, you need to. https://t.co/fDAVuttpir"
10,TheEllenShow,"Cute, cute, cute, cute, cute! https://t.co/1I6l9eiJN7"
11,TheEllenShow,My staff has a lot of beautiful additions to their families. Clearly they had to be rated. #EllenRateMyBaby https://t.co/FBWudxfjIm
12,TheEllenShow,@sarahcpr You are brilliant and hilarious. You are brilliantly hilarious.
13,TheEllenShow,You’d think @KevinHart4real would be the best quarantine companion. His family thinks otherwise. https://t.co/71fWugdMz3
14,TheEllenShow,Wow. The season finale of #LittleBigShots is tonight! https://t.co/MOq9RY6fMe
15,TheEllenShow,It’s #NationalBrothersDay! It also happens to be Tiara Day and Asparagus Day. What a lucky coincidence that I have… https://t.co/Yqudb0tW1m
16,TheEllenShow,"I asked @LaurDIY, YouTuber &amp; host of @HBOMax's #Craftopia, to share some stories behind her most interesting Instag… https://t.co/krFiHu6Dt6"
17,TheEllenShow,.@IamTabithaBrown and @TheKalenAllen make the perfect internet cooking duo! #OMK https://t.co/7Ugeh9CEU6
18,TheEllenShow,"From 5/21-5/25, 25% of the proceeds from ED by Ellen will be donated to Disabled American Veterans. Thank you for y… https://t.co/QUBJzgHWSy"
19,TheEllenShow,"If you want an enormous tattoo of my face, you can only get it from the best. Thanks, @DJTambe. https://t.co/7d8xy3bdDl"
20,TheEllenShow,"Well, this is just adorable and beautiful at the same time. Don’t miss back-to-back episodes of #LittleBigShots for… https://t.co/4GsOMltcwH"
21,TheEllenShow,"I played #SpilltheTea with some of my staffers, and I learned some things I can never unlearn. https://t.co/1tYNK2SBo0"
22,TheEllenShow,My summer #BEKIND box is here! And it BE FULL of wonderful things. https://t.co/9wGzC2vR0v
23,TheEllenShow,".@RobGronkowski is out of retirement, thanks to an influential friend of his. @TomBrady https://t.co/cnX8X23MiO"
24,TheEllenShow,My staff members Jeannie and Rico are spreading some love and positivity to people who could use it... for our new… https://t.co/m2iR2nb87I
25,TheEllenShow,90th birthday present for my Mamma. https://t.co/GNwpS0dvJ1
26,TheEllenShow,Have you ever wanted to ask me a question? Here’s your chance! Send a video or tweet me your question with the hash… https://t.co/8gKIhin33l
27,TheEllenShow,".@WayansJr has a new app to bring you some laughs, and help comics who can’t perform in clubs right now. I love thi… https://t.co/i1c2w3wX6c"
28,TheEllenShow,You will not believe what happens to @AndyLassner while I’m interviewing @MarloThomas and @Phil_Donahue. https://t.co/D6yZMQpuoG
29,TheEllenShow,@MarloThomas I loved talking to you both. I’m so sorry about Andy.😱
30,TheEllenShow,I played a game called #DidIDoThat? to see if I could remember some of the crazy things I’ve done on the show. Spoi… https://t.co/tseNcdfjN7
31,TheEllenShow,My plans                                                  2020 https://t.co/HQNFYNPS8a
32,TheEllenShow,".@Kandi is the first woman to win the #MaskedSinger, and she’s here to tell me about it. https://t.co/ZErcaOtxG2"
33,TheEllenShow,"Thanks to Shutterfly, I’ve met some of the most incredible people. Here are some highlights. Thank you, @Shutterfly. https://t.co/hKlbiCyRb7"
34,TheEllenShow,@culturevi I admire you right back.
